uriProposicao,tema
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431159,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430780,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430966,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430966,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430966,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430963,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430947,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430947,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430947,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430947,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430885,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430885,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430800,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430800,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430853,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430853,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430853,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431085,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431085,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431085,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430825,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430825,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430854,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430854,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430862,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430862,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430862,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430887,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430887,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430887,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430943,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430943,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430957,Direito Civil e Processual Civil
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430957,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430957,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430957,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430957,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430961,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430961,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431320,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431320,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431320,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431320,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431344,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431344,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431165,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431165,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431165,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431165,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431083,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431083,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431083,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431105,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431105,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431105,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431110,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431110,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431169,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431169,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431586,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431586,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431586,Relações Internacionais e Comércio Exterior
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431639,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431175,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431647,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431646,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431646,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431646,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431631,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431631,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431632,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431632,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431181,"Política, Partidos e Eleições"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431633,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431633,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431690,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431708,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431708,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431714,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431706,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431706,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431691,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431691,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431692,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431692,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431693,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431693,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431352,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431352,"Política, Partidos e Eleições"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431589,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431607,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431673,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431673,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431673,"Política, Partidos e Eleições"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431674,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431674,Relações Internacionais e Comércio Exterior
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431679,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431679,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431718,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431718,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431677,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431677,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431678,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431741,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431741,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431689,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431689,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431694,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431694,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431694,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431776,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431776,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431813,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431813,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431028,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431028,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431028,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431054,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431054,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431054,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431845,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431845,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431853,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431853,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431847,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431847,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431847,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431847,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431778,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431778,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431778,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431832,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431832,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431832,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431857,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431857,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431857,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431204,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431204,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431204,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431608,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431608,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431608,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431737,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431737,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431737,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431758,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431758,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431758,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431791,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431791,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431791,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431965,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431965,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431965,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431362,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431362,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431362,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432020,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432020,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431383,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431383,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431383,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431383,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431380,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431380,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431380,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431380,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431380,"Política, Partidos e Eleições"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431855,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431855,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431855,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431071,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431183,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431183,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432170,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432177,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432184,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432252,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432252,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432292,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432292,Estrutura Fundiária
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432303,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432304,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432306,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432320,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432343,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432343,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432174,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432096,Finanças Públicas e Orçamento
